603918 金桥信息 日线 不复权
      日期	    开盘	    最高	    最低	    收盘	    成交量	    成交额   涨幅   是否涨停



















2015/06/25,75.00,79.79,68.70,68.95,11528772,834135104.00,-9.37%,否
2015/06/26,64.15,64.88,62.06,62.06,3037207,191483936.00,-9.99%,否
2015/06/29,56.51,59.00,55.85,55.85,1720650,97273032.00,-10.01%,否
2015/06/30,50.27,58.68,50.27,55.60,7439401,395158368.00,-0.45%,否
2015/07/01,53.21,59.98,50.04,50.04,6780545,375448896.00,-10.00%,否
2015/07/02,48.17,50.18,45.04,45.04,4792487,224228992.00,-9.99%,否
2015/07/03,43.89,46.70,40.60,40.90,3583056,153275408.00,-9.19%,否
2015/07/06,44.99,44.99,40.70,44.97,6443266,284978720.00,9.95%,否
2015/07/07,43.00,44.30,40.47,40.47,2404259,101055512.00,-10.01%,否
2015/07/08,36.42,36.42,36.42,36.42,429800,15653316.00,-10.01%,否
2015/07/09,32.82,40.06,32.82,40.06,4111742,156017664.00,9.99%,是
2015/07/10,42.50,44.07,41.50,44.07,1453799,63051640.00,10.01%,是
2015/07/13,48.48,48.48,47.15,48.48,3360788,162470128.00,10.01%,是
2015/07/14,49.30,53.30,48.48,53.03,7057621,363470592.00,9.39%,否
2015/07/15,50.00,51.00,47.73,47.73,3389121,164104944.00,-9.99%,否
2015/07/16,43.61,49.79,42.96,46.38,3849141,177880448.00,-2.83%,否
2015/07/17,46.50,50.30,46.50,49.77,2954013,143153712.00,7.31%,否
2015/07/20,50.00,51.80,48.01,49.95,3225484,161670528.00,0.36%,否
2015/07/21,48.52,53.28,47.70,51.74,3753381,189432080.00,3.58%,否
2015/07/22,51.50,53.14,50.40,52.10,3517766,182510624.00,0.70%,否
2015/07/23,51.73,57.31,51.71,57.31,4142608,227052928.00,10.00%,是
2015/07/24,58.10,63.04,58.00,59.67,8064799,494319680.00,4.12%,否
2015/07/27,56.63,63.60,53.70,53.70,6706428,398823488.00,-10.01%,否
2015/07/28,49.50,58.48,49.50,55.63,5246661,282279648.00,3.59%,否
2015/07/29,57.80,61.19,50.50,61.19,5642290,319389664.00,9.99%,是
2015/07/30,59.50,66.99,59.05,62.32,5816222,365637920.00,1.85%,否
2015/07/31,59.90,65.50,58.00,60.44,5517553,340368608.00,-3.02%,否
2015/08/03,58.25,59.80,54.40,54.40,4468748,250268688.00,-9.99%,否
2015/08/04,54.40,56.99,51.60,56.92,3431082,188968816.00,4.63%,否
2015/08/05,56.00,59.56,55.36,56.98,3571326,204823904.00,0.11%,否
2015/08/06,55.60,56.50,52.63,53.01,2812581,153317808.00,-6.97%,否
2015/08/07,53.87,55.80,53.35,55.20,2650445,145428208.00,4.13%,否
2015/08/10,56.00,59.49,54.89,58.85,3212473,184763232.00,6.61%,否
2015/08/11,58.88,62.30,57.90,60.63,3511747,211576400.00,3.02%,否
2015/08/12,59.65,60.00,57.40,57.59,2677622,156973568.00,-5.01%,否
2015/08/13,56.88,60.00,56.70,59.96,2213392,129405912.00,4.12%,否
2015/08/14,60.66,61.17,58.87,60.33,2996175,180047712.00,0.62%,否
2015/08/17,60.40,60.46,57.00,57.77,1938320,113254728.00,-4.24%,否
2015/08/18,57.76,58.39,51.99,51.99,2399948,132209952.00,-10.01%,否
2015/08/19,49.55,52.88,46.81,52.20,1946404,97700608.00,0.40%,否
2015/08/20,51.70,52.86,49.40,49.54,1166492,59556748.00,-5.10%,否
2015/08/21,48.10,48.70,45.18,45.74,1278624,60254616.00,-7.67%,否
2015/08/24,41.17,41.17,41.17,41.17,396900,16340373.00,-9.99%,否
2015/08/25,37.05,39.15,37.05,37.05,2001704,75072744.00,-10.01%,否
2015/08/26,37.00,39.81,35.00,36.11,2468758,92638064.00,-2.54%,否
2015/08/27,36.90,37.80,34.40,37.22,1795928,65641304.00,3.07%,否
2015/08/28,38.50,39.88,37.00,39.63,1782292,68186920.00,6.48%,否
2015/08/31,38.28,38.95,35.67,35.67,1290300,48057952.00,-9.99%,否
2015/09/01,34.80,35.00,32.10,32.10,1368505,45013620.00,-10.01%,否
2015/09/02,29.73,33.14,29.02,29.17,2007853,61050212.00,-9.13%,否
2015/09/07,29.85,31.40,29.81,30.36,1221691,37394232.00,4.08%,否
2015/09/08,30.30,33.40,29.75,33.19,1461847,46500632.00,9.32%,否
2015/09/09,33.37,35.46,33.00,34.92,1968516,67841712.00,5.21%,否
2015/09/10,33.80,34.58,33.50,33.70,1149316,39205980.00,-3.49%,否
2015/09/11,34.19,37.07,33.78,37.07,1963316,71658296.00,10.00%,是
2015/09/14,38.80,39.90,33.40,33.64,3714613,139821808.00,-9.25%,否
2015/09/15,31.31,33.26,30.28,30.28,1985842,62241424.00,-9.99%,否
2015/09/16,30.80,33.31,30.50,33.31,2019719,64451696.00,10.01%,是
2015/09/17,33.48,36.18,32.62,33.56,2650151,91145736.00,0.75%,否
2015/09/18,34.18,35.91,33.88,35.52,2435946,84736000.00,5.84%,否
2015/09/21,34.70,38.25,34.03,37.12,2488434,89976120.00,4.50%,否
2015/09/22,37.32,37.85,35.82,37.05,2380128,87904616.00,-0.19%,否
2015/09/23,36.08,38.10,35.90,37.34,1957357,72815024.00,0.78%,否
2015/09/24,37.38,38.99,36.77,37.39,1859902,70465320.00,0.13%,否
2015/09/25,37.10,37.39,34.57,34.66,1514079,54081220.00,-7.30%,否
2015/09/28,34.95,36.89,34.06,36.71,1272226,45437980.00,5.91%,否
2015/09/29,35.90,36.95,35.25,35.92,1055154,38060664.00,-2.15%,否
2015/09/30,35.99,36.60,35.30,35.67,677599,24305818.00,-0.70%,否
2015/10/08,36.80,38.96,36.80,37.94,1670429,63292904.00,6.36%,否
2015/10/09,37.87,39.36,37.68,39.12,1612564,62352620.00,3.11%,否
2015/10/12,39.30,43.03,39.13,43.03,1567406,65491444.00,9.99%,是
2015/10/13,43.03,46.95,42.48,44.12,3299999,147991136.00,2.53%,否
2015/10/14,44.12,47.58,43.88,45.96,2405027,110195624.00,4.17%,否
2015/10/15,45.80,50.56,44.88,50.56,2988958,145151472.00,10.01%,是
2015/10/16,51.00,52.68,48.58,50.15,2650264,132543360.00,-0.81%,否
