600461 洪城水业 日线 不复权
      日期	    开盘	    最高	    最低	    收盘	    成交量	    成交额   涨幅   是否涨停
2014/09/02,9.82,10.30,9.82,10.11,8525400,86102184.00,null,null
2014/09/03,10.15,10.17,9.95,10.10,5274536,53097704.00,-0.10%,否
2014/09/04,10.07,10.19,9.80,10.12,12098391,121410048.00,0.20%,否
2014/09/05,10.10,10.55,10.08,10.31,10868602,112357728.00,1.88%,否
2014/09/09,10.32,10.56,10.32,10.40,7451337,77883440.00,0.87%,否
2014/09/10,10.38,10.86,10.28,10.80,8899944,94022136.00,3.85%,否
2014/09/11,10.75,11.13,10.70,10.78,7325168,80075264.00,-0.19%,否
2014/09/12,10.72,10.99,10.72,10.91,5116736,55544904.00,1.21%,否
2014/09/15,10.94,11.15,10.85,11.08,3756836,41333756.00,1.56%,否
2014/09/16,11.08,11.12,10.27,10.38,10677575,113349368.00,-6.32%,否
2014/09/17,10.41,10.50,10.10,10.45,7271159,74967056.00,0.67%,否
2014/09/18,10.45,10.85,10.37,10.62,5522448,58637316.00,1.63%,否
2014/09/19,10.55,10.71,10.28,10.32,8797665,91474800.00,-2.82%,否
2014/09/22,10.30,10.45,10.11,10.16,6422875,66102508.00,-1.55%,否
2014/09/23,10.16,10.47,10.16,10.39,8132534,84333160.00,2.26%,否
2014/09/24,10.45,10.72,10.40,10.55,6851885,72476520.00,1.54%,否
2014/09/25,10.57,10.85,10.43,10.47,4858147,51542628.00,-0.76%,否
2014/09/26,10.42,10.55,10.23,10.35,5512757,57201888.00,-1.15%,否
2014/09/29,10.38,10.65,10.37,10.60,6125892,64225516.00,2.42%,否
2014/09/30,10.60,10.66,10.50,10.62,5374233,56818400.00,0.19%,否
2014/10/08,10.66,10.69,10.52,10.66,4466331,47444500.00,0.38%,否
2014/10/09,10.74,10.96,10.62,10.74,6883361,74064000.00,0.75%,否
2014/10/10,10.74,11.01,10.66,10.87,6763237,73283432.00,1.21%,否
2014/10/13,10.84,10.85,10.50,10.63,5809360,61852132.00,-2.21%,否
2014/10/14,10.61,10.67,10.38,10.43,5095913,53672748.00,-1.88%,否
2014/10/15,10.49,10.52,10.40,10.49,4401816,46048128.00,0.58%,否
2014/10/16,10.40,10.85,10.39,10.50,7951617,84640776.00,0.10%,否
2014/10/17,10.53,10.66,10.22,10.46,4494794,47001680.00,-0.38%,否
2014/10/20,10.51,10.55,10.28,10.39,5405498,56156348.00,-0.67%,否
2014/10/21,10.39,10.43,10.22,10.24,3614357,37366264.00,-1.44%,否
2014/10/22,10.24,10.29,9.95,10.00,6643985,67163704.00,-2.34%,否
