603955 大千生态 日线 不复权
      日期	    开盘	    最高	    最低	    收盘	    成交量	    成交额   涨幅   是否涨停













2017/03/29,75.86,75.86,69.30,69.67,14233097,1039530688.00,1.01%,否
2017/03/30,63.80,68.29,62.90,63.74,9149378,590745792.00,-8.51%,否
2017/03/31,62.40,63.45,57.40,57.48,6586974,398182592.00,-9.82%,否
2017/04/05,57.40,62.24,57.40,60.93,5589549,336304160.00,6.00%,否
2017/04/06,59.74,65.99,58.90,63.30,5664398,356136096.00,3.89%,否
2017/04/07,63.79,65.25,61.80,63.40,5221352,333128352.00,0.16%,否
2017/04/10,61.51,62.99,57.06,57.07,5071287,302676064.00,-9.98%,否
2017/04/11,55.10,58.33,55.09,57.75,3014660,171442272.00,1.19%,否
2017/04/12,56.99,57.00,53.22,53.27,3501982,191255376.00,-7.76%,否
2017/04/13,52.50,54.85,52.50,52.89,2078764,111532312.00,-0.71%,否
2017/04/14,53.30,54.48,52.67,53.14,2130114,114155784.00,0.47%,否
2017/04/17,49.83,50.77,47.83,47.83,2769163,134355328.00,-9.99%,否
2017/04/18,47.02,48.47,46.38,46.42,1691622,80189608.00,-2.95%,否
2017/04/19,46.50,48.77,45.52,48.70,2495998,118722928.00,4.91%,否
2017/04/20,48.40,48.59,46.01,47.38,2259059,106751360.00,-2.71%,否
2017/04/21,47.03,47.87,47.01,47.36,1083934,51400076.00,-0.04%,否
2017/04/24,47.20,49.00,46.00,47.68,1830990,87425640.00,0.68%,否
2017/04/25,48.05,49.43,47.90,48.07,1878014,91495560.00,0.82%,否
2017/04/26,47.91,49.19,47.70,48.69,1702079,82832512.00,1.29%,否
2017/04/27,48.45,52.30,47.40,52.01,3591322,179893536.00,6.82%,否
2017/04/28,51.50,51.98,50.69,50.98,2181700,111683280.00,-1.98%,否
2017/05/02,50.67,50.97,47.55,47.82,2719989,133064112.00,-6.20%,否
2017/05/03,47.01,48.50,47.01,48.46,1813165,86753520.00,1.34%,否
2017/05/04,48.01,48.01,46.66,46.84,1426424,67378816.00,-3.34%,否
